x1,y1,x2,y2,class,true_class_name,image,image_path,class_id
20,61,588,376,104,Ferrari 458 Italia Coupe 2012,06098.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06098.jpg,31
69,83,544,372,4,Acura TL Type-S 2008,06099.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06099.jpg,174
47,107,973,711,148,Jeep Grand Cherokee SUV 2012,06100.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06100.jpg,43
33,285,1561,993,145,Jeep Patriot SUV 2012,06101.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06101.jpg,68
54,218,566,438,137,Hyundai Genesis Sedan 2012,06102.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06102.jpg,83
9,19,542,386,81,Chrysler PT Cruiser Convertible 2008,06103.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06103.jpg,182
28,63,684,334,190,Volkswagen Golf Hatchback 2012,06104.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06104.jpg,51
19,31,566,395,22,Audi S5 Coupe 2012,06105.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06105.jpg,164
16,37,248,170,108,Ford Freestar Minivan 2007,06106.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06106.jpg,108
27,112,576,294,26,BMW ActiveHybrid 5 Sedan 2012,06107.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06107.jpg,140
8,36,469,328,71,Chevrolet Express Van 2007,06108.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06108.jpg,76
39,183,1007,686,128,Honda Accord Coupe 2012,06109.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06109.jpg,126
8,76,254,196,41,Bentley Mulsanne Sedan 2011,06110.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06110.jpg,109
65,114,407,327,193,Volvo C30 Hatchback 2012,06111.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06111.jpg,14
43,74,547,370,126,Honda Odyssey Minivan 2012,06112.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06112.jpg,60
74,20,564,435,181,Suzuki Aerio Sedan 2007,06113.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06113.jpg,163
81,100,637,512,184,Suzuki SX4 Sedan 2012,06114.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06114.jpg,24
75,3,532,350,135,Hyundai Elantra Sedan 2007,06115.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06115.jpg,12
13,20,163,104,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,06116.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06116.jpg,171
17,116,303,309,139,Hyundai Elantra Touring Hatchback 2012,06117.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06117.jpg,28
61,92,778,522,124,HUMMER H3T Crew Cab 2010,06118.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06118.jpg,49
2,51,624,409,85,Dodge Caravan Minivan 1997,06119.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06119.jpg,13
21,51,639,445,58,Chevrolet Traverse SUV 2012,06120.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06120.jpg,9
5,37,176,106,92,Dodge Magnum Wagon 2008,06121.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06121.jpg,180
7,174,967,689,35,BMW M5 Sedan 2010,06122.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06122.jpg,194
25,143,723,456,183,Suzuki SX4 Hatchback 2012,06123.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06123.jpg,118
48,99,584,440,50,Buick Enclave SUV 2012,06124.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06124.jpg,113
51,39,558,377,64,Chevrolet Express Cargo Van 2007,06125.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06125.jpg,178
70,1,570,414,99,FIAT 500 Abarth 2012,06126.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06126.jpg,135
74,96,572,394,194,Volvo 240 Sedan 1993,06127.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06127.jpg,23
16,67,421,249,40,Bentley Arnage Sedan 2009,06128.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06128.jpg,95
185,226,1765,1223,66,Chevrolet Cobalt SS 2010,06129.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06129.jpg,29
12,18,235,163,162,Mercedes-Benz C-Class Sedan 2012,06130.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06130.jpg,79
271,440,3392,1955,110,Ford Edge SUV 2012,06131.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06131.jpg,64
10,52,251,132,80,Chrysler Crossfire Convertible 2008,06132.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06132.jpg,175
19,30,393,276,113,Ford F-150 Regular Cab 2012,06133.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06133.jpg,167
151,44,485,422,88,Dodge Sprinter Cargo Van 2009,06134.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06134.jpg,81
12,58,591,302,171,Nissan 240SX Coupe 1998,06135.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06135.jpg,92
66,138,611,427,51,Cadillac CTS-V Sedan 2012,06136.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06136.jpg,74
195,268,1230,962,81,Chrysler PT Cruiser Convertible 2008,06137.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06137.jpg,182
11,39,258,162,134,Hyundai Sonata Hybrid Sedan 2012,06138.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06138.jpg,3
148,247,1261,1051,72,Chevrolet Monte Carlo Coupe 2007,06139.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06139.jpg,130
28,376,1564,985,79,Chrysler 300 SRT-8 2010,06140.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06140.jpg,19
32,74,917,763,147,Jeep Liberty SUV 2012,06141.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06141.jpg,85
7,50,311,236,48,Buick Rainier SUV 2007,06142.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06142.jpg,121
85,119,644,374,134,Hyundai Sonata Hybrid Sedan 2012,06143.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06143.jpg,3
19,74,1013,659,172,Plymouth Neon Coupe 1999,06144.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06144.jpg,15
48,59,612,432,4,Acura TL Type-S 2008,06145.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06145.jpg,174
1,25,275,160,76,Chrysler Aspen SUV 2009,06146.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06146.jpg,99
31,103,617,317,77,Chrysler Sebring Convertible 2010,06147.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06147.jpg,122
30,38,234,153,107,Ford Mustang Convertible 2007,06148.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06148.jpg,132
28,70,576,367,185,Tesla Model S Sedan 2012,06149.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06149.jpg,150
22,58,623,413,169,Nissan NV Passenger Van 2012,06150.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06150.jpg,156
62,105,976,631,20,Audi S6 Sedan 2011,06151.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06151.jpg,69
174,79,639,408,109,Ford Expedition EL SUV 2009,06152.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06152.jpg,87
18,33,437,287,125,HUMMER H2 SUT Crew Cab 2009,06153.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06153.jpg,115
7,27,246,161,119,GMC Savana Van 2012,06154.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06154.jpg,38
4,19,200,120,46,Bugatti Veyron 16.4 Coupe 2009,06155.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06155.jpg,149
11,31,275,171,86,Dodge Ram Pickup 3500 Crew Cab 2010,06156.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06156.jpg,25
12,37,246,167,76,Chrysler Aspen SUV 2009,06157.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06157.jpg,99
87,235,740,517,7,Acura ZDX Hatchback 2012,06158.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06158.jpg,139
86,81,371,252,1,AM General Hummer SUV 2000,06159.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06159.jpg,107
59,130,974,675,122,GMC Canyon Extended Cab 2012,06160.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06160.jpg,57
112,265,1507,1099,149,Jeep Compass SUV 2012,06161.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06161.jpg,102
46,75,425,255,103,Ferrari 458 Italia Convertible 2012,06162.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06162.jpg,146
19,93,382,267,12,Audi RS 4 Convertible 2008,06163.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06163.jpg,125
29,102,436,251,115,Ford Focus Sedan 2007,06164.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06164.jpg,169
19,96,615,416,67,Chevrolet Malibu Hybrid Sedan 2010,06165.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06165.jpg,166
3,81,500,279,55,Chevrolet Corvette Convertible 2012,06166.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06166.jpg,148
19,94,461,294,60,Chevrolet HHR SS 2010,06167.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06167.jpg,96
42,92,588,288,185,Tesla Model S Sedan 2012,06168.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06168.jpg,150
48,121,387,278,25,Audi TT RS Coupe 2012,06169.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06169.jpg,39
377,430,1308,943,183,Suzuki SX4 Hatchback 2012,06170.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06170.jpg,118
27,84,492,375,154,Land Rover Range Rover SUV 2012,06171.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06171.jpg,27
43,46,691,364,83,Dodge Caliber Wagon 2012,06172.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06172.jpg,84
11,30,293,208,65,Chevrolet Avalanche Crew Cab 2012,06173.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06173.jpg,47
1,1,300,179,1,AM General Hummer SUV 2000,06174.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06174.jpg,107
14,224,1011,612,181,Suzuki Aerio Sedan 2007,06175.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06175.jpg,163
27,98,624,390,75,Chevrolet Silverado 1500 Regular Cab 2012,06176.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06176.jpg,159
121,78,730,449,145,Jeep Patriot SUV 2012,06177.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06177.jpg,68
73,9,573,427,73,Chevrolet Malibu Sedan 2007,06178.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06178.jpg,16
131,42,500,349,6,Acura Integra Type R 2001,06179.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06179.jpg,123
11,27,259,153,74,Chevrolet Silverado 1500 Extended Cab 2012,06180.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06180.jpg,78
30,25,229,165,41,Bentley Mulsanne Sedan 2011,06181.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06181.jpg,109
34,22,594,330,105,Fisker Karma Sedan 2012,06182.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06182.jpg,34
105,91,528,338,5,Acura TSX Sedan 2012,06183.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06183.jpg,58
47,211,623,426,115,Ford Focus Sedan 2007,06184.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06184.jpg,169
163,189,1180,723,145,Jeep Patriot SUV 2012,06185.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06185.jpg,68
18,21,237,213,150,Lamborghini Reventon Coupe 2008,06186.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06186.jpg,188
57,107,752,476,89,Dodge Journey SUV 2012,06187.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06187.jpg,6
97,137,965,652,192,Volkswagen Beetle Hatchback 2012,06188.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06188.jpg,17
55,86,414,301,109,Ford Expedition EL SUV 2009,06189.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06189.jpg,87
99,135,931,613,96,Dodge Charger Sedan 2012,06190.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06190.jpg,7
2,30,455,337,48,Buick Rainier SUV 2007,06191.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06191.jpg,121
75,245,1207,695,133,Hyundai Veracruz SUV 2012,06192.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06192.jpg,30
34,123,267,209,22,Audi S5 Coupe 2012,06193.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06193.jpg,164
37,3,639,415,133,Hyundai Veracruz SUV 2012,06194.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06194.jpg,30
245,97,567,315,146,Jeep Wrangler SUV 2012,06195.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06195.jpg,173
6,63,571,303,6,Acura Integra Type R 2001,06196.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06196.jpg,123
75,68,583,356,50,Buick Enclave SUV 2012,06197.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06197.jpg,113
9,8,223,108,157,MINI Cooper Roadster Convertible 2012,06198.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06198.jpg,190
7,32,294,213,53,Cadillac Escalade EXT Crew Cab 2007,06199.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06199.jpg,45
117,90,538,365,89,Dodge Journey SUV 2012,06200.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06200.jpg,6
32,55,607,403,118,GMC Terrain SUV 2012,06201.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06201.jpg,179
36,40,372,290,28,BMW 1 Series Coupe 2012,06202.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06202.jpg,88
5,42,636,473,36,BMW M6 Convertible 2010,06203.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06203.jpg,20
3,31,273,176,32,BMW X5 SUV 2007,06204.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06204.jpg,172
72,109,1003,686,53,Cadillac Escalade EXT Crew Cab 2007,06205.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06205.jpg,45
3,60,404,215,8,Aston Martin V8 Vantage Convertible 2012,06206.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06206.jpg,54
61,6,299,164,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,06207.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06207.jpg,72
16,6,203,151,15,Audi R8 Coupe 2012,06208.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06208.jpg,44
19,206,632,467,87,Dodge Ram Pickup 3500 Quad Cab 2009,06209.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06209.jpg,155
15,17,343,199,130,Hyundai Veloster Hatchback 2012,06210.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06210.jpg,152
117,53,513,439,182,Suzuki Kizashi Sedan 2012,06211.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06211.jpg,160
19,33,243,148,48,Buick Rainier SUV 2007,06212.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06212.jpg,121
40,19,599,402,178,Scion xD Hatchback 2012,06213.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06213.jpg,93
27,5,239,182,37,BMW X3 SUV 2012,06214.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06214.jpg,75
131,532,2152,1327,50,Buick Enclave SUV 2012,06215.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06215.jpg,113
16,74,283,189,98,Eagle Talon Hatchback 1998,06216.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06216.jpg,185
202,71,1086,705,41,Bentley Mulsanne Sedan 2011,06217.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06217.jpg,109
35,42,194,105,80,Chrysler Crossfire Convertible 2008,06218.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06218.jpg,175
19,68,603,439,128,Honda Accord Coupe 2012,06219.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06219.jpg,126
3,43,259,178,82,Daewoo Nubira Wagon 2002,06220.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06220.jpg,186
60,102,759,418,104,Ferrari 458 Italia Coupe 2012,06221.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06221.jpg,31
2,112,552,372,43,Bentley Continental GT Coupe 2007,06222.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06222.jpg,65
12,32,466,225,117,Ford Fiesta Sedan 2012,06223.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06223.jpg,168
313,367,1333,901,17,Audi 100 Sedan 1994,06224.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06224.jpg,55
47,68,1179,513,47,Buick Regal GS 2012,06225.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06225.jpg,100
155,651,1970,1328,36,BMW M6 Convertible 2010,06226.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06226.jpg,20
32,111,630,431,14,Audi TTS Coupe 2012,06227.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06227.jpg,0
48,58,605,373,106,Ford F-450 Super Duty Crew Cab 2012,06228.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06228.jpg,4
51,134,594,416,23,Audi S4 Sedan 2012,06229.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06229.jpg,127
40,244,1144,637,21,Audi S5 Convertible 2012,06230.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06230.jpg,144
20,82,399,294,78,Chrysler Town and Country Minivan 2012,06231.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06231.jpg,195
18,332,1105,810,163,Mercedes-Benz SL-Class Coupe 2009,06232.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06232.jpg,111
6,31,256,128,41,Bentley Mulsanne Sedan 2011,06233.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06233.jpg,109
37,43,217,178,34,BMW M3 Coupe 2012,06234.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06234.jpg,184
66,70,872,501,182,Suzuki Kizashi Sedan 2012,06235.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06235.jpg,160
27,119,625,462,23,Audi S4 Sedan 2012,06236.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06236.jpg,127
169,165,707,501,105,Fisker Karma Sedan 2012,06237.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06237.jpg,34
29,86,603,388,144,Jaguar XK XKR 2012,06238.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06238.jpg,89
15,65,441,258,10,Aston Martin Virage Convertible 2012,06239.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06239.jpg,133
1,5,639,480,179,Spyker C8 Convertible 2009,06240.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06240.jpg,104
14,42,613,384,135,Hyundai Elantra Sedan 2007,06241.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06241.jpg,12
45,56,580,347,123,Geo Metro Convertible 1993,06242.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06242.jpg,5
18,25,230,178,65,Chevrolet Avalanche Crew Cab 2012,06243.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06243.jpg,47
118,402,1011,733,6,Acura Integra Type R 2001,06244.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06244.jpg,123
58,87,561,400,82,Daewoo Nubira Wagon 2002,06245.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06245.jpg,186
33,120,514,471,125,HUMMER H2 SUT Crew Cab 2009,06246.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06246.jpg,115
115,112,1471,1087,183,Suzuki SX4 Hatchback 2012,06247.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06247.jpg,118
68,56,352,213,90,Dodge Dakota Crew Cab 2010,06248.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06248.jpg,48
31,98,371,245,25,Audi TT RS Coupe 2012,06249.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06249.jpg,39
36,21,639,480,166,Mercedes-Benz Sprinter Van 2012,06250.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06250.jpg,162
21,20,281,167,152,Lamborghini Gallardo LP 570-4 Superleggera 2012,06251.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06251.jpg,176
10,14,394,252,32,BMW X5 SUV 2007,06252.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06252.jpg,172
139,371,1954,1241,62,Chevrolet Tahoe Hybrid SUV 2012,06253.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06253.jpg,161
134,269,664,546,47,Buick Regal GS 2012,06254.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06254.jpg,100
26,41,521,287,116,Ford E-Series Wagon Van 2012,06255.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06255.jpg,67
3,18,295,159,122,GMC Canyon Extended Cab 2012,06256.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06256.jpg,57
42,111,521,409,163,Mercedes-Benz SL-Class Coupe 2009,06257.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06257.jpg,111
31,17,621,445,149,Jeep Compass SUV 2012,06258.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06258.jpg,102
60,183,502,532,168,Nissan Leaf Hatchback 2012,06259.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06259.jpg,142
12,12,787,498,194,Volvo 240 Sedan 1993,06260.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06260.jpg,23
3,181,601,413,87,Dodge Ram Pickup 3500 Quad Cab 2009,06261.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06261.jpg,155
6,20,123,88,1,AM General Hummer SUV 2000,06262.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06262.jpg,107
12,23,245,183,125,HUMMER H2 SUT Crew Cab 2009,06263.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06263.jpg,115
109,118,550,304,105,Fisker Karma Sedan 2012,06264.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06264.jpg,34
78,123,435,283,26,BMW ActiveHybrid 5 Sedan 2012,06265.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06265.jpg,140
43,93,612,401,127,Honda Odyssey Minivan 2007,06266.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06266.jpg,157
14,60,308,134,103,Ferrari 458 Italia Convertible 2012,06267.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06267.jpg,146
1,99,591,400,74,Chevrolet Silverado 1500 Extended Cab 2012,06268.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06268.jpg,78
337,375,1116,745,7,Acura ZDX Hatchback 2012,06269.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06269.jpg,139
7,53,386,250,56,Chevrolet Corvette ZR1 2012,06270.jpg,C:/Users/seanf/Desktop/archive/cars_train/cars_train/06270.jpg,94
